time,sdash,nstar,tempc,hrate,test_no,gammap
165.59,1.764,11870.8,151.68,30.0,3,7.85
165.85,1.763,11868.9,151.8,30.0,3,7.85
166.11,1.764,11870.0,151.94,30.0,3,7.85
166.36,1.765,11872.4,152.06,30.0,3,7.85
166.62,1.766,11878.4,152.21,30.0,3,7.85
166.88,1.766,11883.0,152.38,30.0,3,7.85
167.14,1.766,11884.4,152.56,30.0,3,7.85
167.39,1.766,11885.2,152.69,30.0,3,7.85
167.65,1.765,11885.1,152.8,30.0,3,7.85
167.91,1.764,11884.5,152.93,30.0,3,7.85
168.17,1.764,11883.3,153.05,30.0,3,7.85
168.42,1.764,11883.3,153.13,30.0,3,7.85
168.68,1.764,11884.5,153.23,30.0,3,7.85
168.94,1.763,11884.3,153.37,30.0,3,7.85
169.2,1.763,11883.0,153.5,30.0,3,7.85
169.45,1.763,11884.3,153.62,30.0,3,7.85
169.71,1.764,11887.5,153.78,30.0,3,7.85
169.97,1.765,11889.9,153.97,30.0,3,7.85
170.23,1.767,11892.0,154.13,30.0,3,7.85
170.49,1.767,11896.3,154.25,30.0,3,7.85
170.74,1.768,11901.4,154.35,30.0,3,7.85
171.0,1.768,11902.4,154.5,30.0,3,7.85
171.26,1.767,11902.2,154.6,30.0,3,7.85
171.52,1.768,11902.0,154.69,30.0,3,7.85
171.77,1.768,11901.8,154.79,30.0,3,7.85
172.03,1.769,11907.0,154.93,30.0,3,7.85
172.29,1.769,11913.5,155.05,30.0,3,7.85
172.55,1.77,11918.6,155.18,30.0,3,7.85
172.8,1.77,11923.4,155.32,30.0,3,7.85
173.06,1.769,11922.6,155.5,30.0,3,7.85
173.32,1.769,11920.2,155.63,30.0,3,7.85
173.58,1.769,11924.1,155.75,30.0,3,7.85
173.83,1.77,11930.0,155.85,30.0,3,7.85
174.09,1.771,11935.1,155.99,30.0,3,7.85
174.35,1.772,11940.0,156.09,30.0,3,7.85
174.61,1.771,11934.8,156.18,30.0,3,7.85
174.86,1.77,11927.0,156.29,30.0,3,7.85
175.12,1.769,11925.8,156.42,30.0,3,7.85
175.38,1.769,11925.7,156.55,30.0,3,7.85
175.64,1.77,11931.2,156.69,30.0,3,7.85
175.89,1.773,11937.2,156.86,30.0,3,7.85
176.15,1.773,11938.3,157.04,30.0,3,7.85
176.41,1.774,11939.4,157.17,30.0,3,7.85
176.67,1.776,11946.7,157.28,30.0,3,7.85
176.92,1.777,11953.9,157.39,30.0,3,7.85
177.18,1.778,11959.3,157.53,30.0,3,7.85
177.44,1.779,11964.8,157.61,30.0,3,7.85
177.7,1.781,11970.8,157.71,30.0,3,7.85
177.95,1.782,11976.0,157.83,30.0,3,7.85
178.21,1.782,11978.2,157.97,30.0,3,7.85
178.47,1.782,11980.9,158.1,30.0,3,7.85
178.73,1.782,11984.8,158.25,30.0,3,7.85
178.98,1.782,11989.2,158.43,30.0,3,7.85
179.24,1.783,11994.6,158.59,30.0,3,7.85
179.5,1.783,12000.2,158.72,30.0,3,7.85
179.76,1.784,12006.1,158.83,30.0,3,7.85
180.01,1.785,12012.4,158.96,30.0,3,7.85
180.27,1.786,12019.0,159.07,30.0,3,7.85
180.53,1.787,12023.0,159.16,30.0,3,7.85
180.79,1.788,12024.2,159.27,30.0,3,7.85
181.04,1.789,12028.1,159.4,30.0,3,7.85
181.3,1.791,12034.1,159.53,30.0,3,7.85
181.56,1.793,12037.0,159.66,30.0,3,7.85
181.82,1.794,12037.9,159.82,30.0,3,7.85
182.08,1.795,12045.0,160.0,30.0,3,7.85
182.33,1.798,12055.0,160.15,30.0,3,7.85
182.59,1.799,12063.1,160.28,30.0,3,7.85
182.85,1.8,12070.6,160.44,30.0,3,7.85
183.11,1.802,12080.8,160.57,30.0,3,7.85
183.36,1.803,12091.8,160.67,30.0,3,7.85
183.62,1.803,12095.3,160.76,30.0,3,7.85
183.88,1.802,12097.6,160.87,30.0,3,7.85
184.14,1.804,12104.6,161.01,30.0,3,7.85
184.39,1.805,12112.0,161.09,30.0,3,7.85
184.65,1.805,12115.2,161.21,30.0,3,7.85
184.91,1.806,12118.2,161.37,30.0,3,7.85
185.17,1.807,12119.5,161.55,30.0,3,7.85
185.42,1.807,12121.0,161.68,30.0,3,7.85
185.68,1.808,12124.1,161.82,30.0,3,7.85
185.94,1.808,12128.0,161.97,30.0,3,7.85
186.2,1.81,12137.0,162.1,30.0,3,7.85
186.45,1.811,12145.5,162.19,30.0,3,7.85
186.71,1.813,12152.4,162.28,30.0,3,7.85
186.97,1.815,12156.9,162.41,30.0,3,7.85
187.23,1.816,12155.0,162.53,30.0,3,7.85
187.48,1.817,12156.8,162.61,30.0,3,7.85
187.74,1.819,12166.4,162.76,30.0,3,7.85
188.0,1.82,12175.1,162.93,30.0,3,7.85
188.26,1.822,12182.3,163.1,30.0,3,7.85
188.51,1.823,12185.6,163.23,30.0,3,7.85
188.77,1.824,12184.1,163.38,30.0,3,7.85
189.03,1.825,12183.4,163.52,30.0,3,7.85
189.29,1.824,12183.5,163.64,30.0,3,7.85
189.54,1.825,12190.4,163.73,30.0,3,7.85
189.8,1.826,12202.7,163.83,30.0,3,7.85
190.06,1.828,12210.5,163.97,30.0,3,7.85
190.32,1.83,12215.6,164.07,30.0,3,7.85
190.57,1.831,12222.4,164.17,30.0,3,7.85
190.83,1.833,12230.1,164.33,30.0,3,7.85
191.09,1.834,12242.1,164.52,30.0,3,7.85
191.35,1.835,12255.7,164.66,30.0,3,7.85
191.6,1.837,12267.3,164.81,30.0,3,7.85
191.86,1.839,12278.4,164.96,30.0,3,7.85
192.12,1.842,12284.3,165.1,30.0,3,7.85
192.38,1.844,12289.2,165.19,30.0,3,7.85
192.64,1.844,12295.9,165.29,30.0,3,7.85
192.89,1.845,12302.8,165.4,30.0,3,7.85
193.15,1.847,12313.9,165.54,30.0,3,7.85
193.41,1.849,12325.1,165.62,30.0,3,7.85
193.67,1.851,12338.2,165.75,30.0,3,7.85
193.92,1.854,12351.0,165.91,30.0,3,7.85
194.18,1.856,12361.5,166.09,30.0,3,7.85
194.44,1.858,12371.8,166.22,30.0,3,7.85
194.7,1.859,12380.7,166.37,30.0,3,7.85
194.95,1.86,12389.3,166.51,30.0,3,7.85
195.21,1.862,12397.0,166.64,30.0,3,7.85
195.47,1.864,12405.8,166.72,30.0,3,7.85
195.73,1.867,12417.8,166.82,30.0,3,7.85
195.98,1.869,12428.3,166.94,30.0,3,7.85
196.24,1.872,12435.6,167.07,30.0,3,7.85
196.5,1.874,12443.7,167.15,30.0,3,7.85
196.76,1.876,12452.8,167.3,30.0,3,7.85
197.01,1.878,12463.1,167.48,30.0,3,7.85
197.27,1.88,12474.9,167.64,30.0,3,7.85
197.53,1.883,12484.9,167.77,30.0,3,7.85
197.79,1.886,12492.9,167.92,30.0,3,7.85
198.04,1.888,12499.7,168.06,30.0,3,7.85
198.3,1.89,12505.4,168.17,30.0,3,7.85
198.56,1.893,12515.6,168.26,30.0,3,7.85
198.82,1.897,12528.8,168.36,30.0,3,7.85
199.07,1.9,12540.5,168.5,30.0,3,7.85
199.33,1.903,12551.6,168.6,30.0,3,7.85
199.59,1.906,12563.4,168.71,30.0,3,7.85
199.85,1.909,12575.5,168.86,30.0,3,7.85
200.1,1.911,12590.3,169.02,30.0,3,7.85
200.36,1.914,12605.8,169.17,30.0,3,7.85
200.62,1.916,12618.8,169.33,30.0,3,7.85
200.88,1.919,12631.3,169.43,30.0,3,7.85
201.13,1.922,12643.8,169.54,30.0,3,7.85
201.39,1.924,12656.4,169.68,30.0,3,7.85
201.65,1.927,12668.9,169.81,30.0,3,7.85
201.91,1.929,12681.5,169.92,30.0,3,7.85
202.16,1.933,12697.3,170.04,30.0,3,7.85
202.42,1.936,12713.3,170.18,30.0,3,7.85
202.68,1.939,12730.3,170.3,30.0,3,7.85
202.94,1.942,12747.5,170.41,30.0,3,7.85
203.19,1.947,12765.7,170.55,30.0,3,7.85
203.45,1.952,12783.3,170.71,30.0,3,7.85
203.71,1.955,12797.0,170.84,30.0,3,7.85
203.97,1.958,12810.9,170.95,30.0,3,7.85
204.23,1.962,12826.0,171.08,30.0,3,7.85
204.48,1.965,12841.2,171.21,30.0,3,7.85
204.74,1.968,12857.1,171.33,30.0,3,7.85
205.0,1.972,12873.1,171.44,30.0,3,7.85
205.26,1.977,12889.7,171.56,30.0,3,7.85
205.51,1.981,12906.3,171.69,30.0,3,7.85
205.77,1.984,12922.4,171.81,30.0,3,7.85
206.03,1.987,12938.7,171.92,30.0,3,7.85
206.29,1.991,12957.8,172.07,30.0,3,7.85
206.54,1.995,12977.8,172.24,30.0,3,7.85
206.8,2.001,13002.3,172.36,30.0,3,7.85
207.06,2.007,13026.0,172.47,30.0,3,7.85
207.32,2.013,13046.5,172.6,30.0,3,7.85
207.57,2.018,13067.6,172.74,30.0,3,7.85
207.83,2.022,13090.3,172.85,30.0,3,7.85
208.09,2.027,13113.8,172.97,30.0,3,7.85
208.35,2.033,13138.6,173.1,30.0,3,7.85
208.6,2.038,13161.8,173.23,30.0,3,7.85
208.86,2.044,13182.9,173.34,30.0,3,7.85
209.12,2.05,13204.4,173.46,30.0,3,7.85
209.38,2.054,13226.5,173.63,30.0,3,7.85
209.63,2.059,13246.9,173.78,30.0,3,7.85
209.89,2.064,13265.7,173.9,30.0,3,7.85
210.15,2.07,13288.3,174.01,30.0,3,7.85
210.41,2.076,13313.5,174.15,30.0,3,7.85
210.66,2.082,13338.1,174.28,30.0,3,7.85
210.92,2.087,13362.3,174.39,30.0,3,7.85
211.18,2.093,13386.2,174.51,30.0,3,7.85
211.44,2.099,13410.0,174.65,30.0,3,7.85
211.69,2.106,13436.1,174.77,30.0,3,7.85
211.95,2.113,13463.0,174.89,30.0,3,7.85
212.21,2.12,13493.1,175.02,30.0,3,7.85
212.47,2.128,13524.0,175.19,30.0,3,7.85
212.72,2.135,13553.1,175.33,30.0,3,7.85
212.98,2.142,13581.9,175.45,30.0,3,7.85
213.24,2.151,13617.0,175.57,30.0,3,7.85
213.5,2.161,13652.5,175.71,30.0,3,7.85
213.75,2.17,13693.5,175.83,30.0,3,7.85
214.01,2.179,13734.3,175.95,30.0,3,7.85
214.27,2.187,13771.1,176.07,30.0,3,7.85
214.53,2.195,13808.2,176.21,30.0,3,7.85
214.78,2.204,13846.8,176.32,30.0,3,7.85
215.04,2.213,13884.9,176.44,30.0,3,7.85
215.3,2.222,13920.1,176.59,30.0,3,7.85
215.56,2.231,13954.4,176.75,30.0,3,7.85
215.82,2.239,13985.9,176.87,30.0,3,7.85
216.07,2.247,14018.8,176.98,30.0,3,7.85
216.33,2.255,14055.2,177.11,30.0,3,7.85
216.59,2.265,14091.7,177.25,30.0,3,7.85
216.85,2.275,14128.6,177.36,30.0,3,7.85
217.1,2.285,14166.6,177.48,30.0,3,7.85
217.36,2.295,14206.3,177.61,30.0,3,7.85
217.62,2.305,14248.0,177.74,30.0,3,7.85
217.88,2.316,14291.9,177.86,30.0,3,7.85
218.13,2.328,14338.7,177.98,30.0,3,7.85
218.39,2.34,14388.2,178.14,30.0,3,7.85
218.65,2.353,14436.2,178.3,30.0,3,7.85
218.91,2.366,14483.1,178.41,30.0,3,7.85
219.16,2.378,14530.1,178.53,30.0,3,7.85
219.42,2.389,14577.0,178.66,30.0,3,7.85
219.68,2.403,14628.4,178.79,30.0,3,7.85
219.94,2.416,14681.8,178.9,30.0,3,7.85
220.19,2.431,14736.0,179.02,30.0,3,7.85
220.45,2.446,14790.5,179.16,30.0,3,7.85
220.71,2.46,14843.1,179.28,30.0,3,7.85
220.97,2.474,14895.3,179.4,30.0,3,7.85
221.22,2.489,14954.0,179.54,30.0,3,7.85
221.48,2.503,15013.7,179.71,30.0,3,7.85
221.74,2.52,15076.9,179.85,30.0,3,7.85
222.0,2.536,15140.4,179.96,30.0,3,7.85
222.25,2.552,15197.3,180.09,30.0,3,7.85
222.51,2.567,15254.2,180.23,30.0,3,7.85
222.77,2.583,15314.4,180.35,30.0,3,7.85
223.03,2.6,15375.7,180.46,30.0,3,7.85
223.28,2.618,15447.3,180.59,30.0,3,7.85
223.54,2.636,15518.5,180.73,30.0,3,7.85
223.8,2.655,15587.5,180.85,30.0,3,7.85
224.06,2.673,15657.4,180.96,30.0,3,7.85
224.31,2.692,15730.3,181.12,30.0,3,7.85
224.57,2.712,15804.6,181.29,30.0,3,7.85
224.83,2.732,15882.7,181.41,30.0,3,7.85
225.09,2.753,15964.0,181.52,30.0,3,7.85
225.34,2.775,16051.6,181.65,30.0,3,7.85
225.6,2.798,16137.0,181.79,30.0,3,7.85
225.86,2.821,16219.1,181.9,30.0,3,7.85
226.12,2.844,16304.5,182.02,30.0,3,7.85
226.38,2.867,16394.0,182.15,30.0,3,7.85
226.63,2.891,16483.8,182.28,30.0,3,7.85
226.89,2.916,16573.8,182.4,30.0,3,7.85
227.15,2.941,16669.2,182.52,30.0,3,7.85
227.41,2.969,16768.7,182.68,30.0,3,7.85
227.66,2.996,16867.3,182.83,30.0,3,7.85
227.92,3.023,16965.4,182.95,30.0,3,7.85
228.18,3.051,17068.4,183.07,30.0,3,7.85
228.44,3.078,17173.6,183.2,30.0,3,7.85
228.69,3.107,17285.1,183.33,30.0,3,7.85
228.95,3.137,17398.9,183.44,30.0,3,7.85
229.21,3.167,17511.2,183.57,30.0,3,7.85
229.47,3.197,17623.1,183.7,30.0,3,7.85
229.72,3.227,17742.9,183.83,30.0,3,7.85
229.98,3.258,17863.9,183.94,30.0,3,7.85
230.24,3.291,17995.7,184.08,30.0,3,7.85
230.5,3.324,18128.4,184.25,30.0,3,7.85
230.75,3.359,18267.1,184.38,30.0,3,7.85
231.01,3.394,18405.7,184.49,30.0,3,7.85
231.27,3.429,18538.6,184.62,30.0,3,7.85
231.53,3.464,18673.1,184.75,30.0,3,7.85
231.78,3.503,18822.6,184.87,30.0,3,7.85
232.04,3.541,18973.0,184.99,30.0,3,7.85
232.3,3.582,19127.8,185.12,30.0,3,7.85
232.56,3.623,19281.3,185.25,30.0,3,7.85
232.81,3.662,19429.8,185.37,30.0,3,7.85
233.07,3.703,19581.7,185.49,30.0,3,7.85
233.33,3.746,19742.3,185.65,30.0,3,7.85
233.59,3.789,19907.4,185.81,30.0,3,7.85
233.84,3.833,20081.3,185.93,30.0,3,7.85
234.1,3.877,20252.8,186.04,30.0,3,7.85
234.36,3.92,20420.8,186.17,30.0,3,7.85
234.62,3.963,20591.6,186.3,30.0,3,7.85
234.87,4.008,20766.7,186.42,30.0,3,7.85
235.13,4.053,20947.0,186.53,30.0,3,7.85
235.39,4.101,21136.3,186.66,30.0,3,7.85
235.65,4.149,21325.8,186.78,30.0,3,7.85
235.9,4.197,21515.7,186.9,30.0,3,7.85
236.16,4.246,21708.0,187.01,30.0,3,7.85
236.42,4.296,21905.3,187.17,30.0,3,7.85
236.68,4.348,22108.8,187.32,30.0,3,7.85
236.93,4.402,22326.9,187.44,30.0,3,7.85
237.19,4.458,22547.8,187.56,30.0,3,7.85
237.45,4.515,22773.8,187.69,30.0,3,7.85
237.71,4.573,23002.9,187.81,30.0,3,7.85
237.97,4.632,23236.5,187.93,30.0,3,7.85
238.22,4.691,23474.3,188.05,30.0,3,7.85
238.48,4.752,23716.7,188.18,30.0,3,7.85
238.74,4.812,23960.2,188.3,30.0,3,7.85
239.0,4.873,24204.8,188.42,30.0,3,7.85
239.25,4.934,24453.3,188.55,30.0,3,7.85
239.51,4.997,24704.3,188.71,30.0,3,7.85
239.77,5.061,24962.3,188.85,30.0,3,7.85
240.03,5.125,25224.0,188.96,30.0,3,7.85
240.28,5.19,25494.9,189.08,30.0,3,7.85
240.54,5.257,25769.5,189.21,30.0,3,7.85
240.8,5.323,26044.2,189.33,30.0,3,7.85
241.06,5.39,26318.8,189.45,30.0,3,7.85
241.31,5.459,26603.3,189.57,30.0,3,7.85
241.57,5.53,26889.8,189.7,30.0,3,7.85
241.83,5.602,27191.8,189.82,30.0,3,7.85
242.09,5.675,27495.8,189.94,30.0,3,7.85
242.34,5.748,27802.0,190.09,30.0,3,7.85
242.6,5.822,28108.3,190.25,30.0,3,7.85
242.86,5.895,28410.6,190.38,30.0,3,7.85
243.12,5.968,28713.7,190.5,30.0,3,7.85
243.37,6.043,29028.1,190.65,30.0,3,7.85
243.63,6.119,29343.2,190.81,30.0,3,7.85
243.89,6.196,29663.4,190.93,30.0,3,7.85
244.15,6.272,29982.6,191.04,30.0,3,7.85
244.4,6.347,30297.3,191.17,30.0,3,7.85
244.66,6.422,30614.0,191.3,30.0,3,7.85
244.92,6.499,30937.2,191.42,30.0,3,7.85
245.18,6.576,31262.0,191.54,30.0,3,7.85
245.43,6.654,31590.3,191.7,30.0,3,7.85
245.69,6.73,31916.1,191.84,30.0,3,7.85
245.95,6.806,32237.5,191.93,30.0,3,7.85
246.21,6.881,32559.4,192.03,30.0,3,7.85
246.46,6.957,32882.0,192.19,30.0,3,7.85
246.72,7.033,33210.7,192.34,30.0,3,7.85
246.98,7.11,33546.2,192.45,30.0,3,7.85
247.24,7.187,33872.6,192.57,30.0,3,7.85
247.49,7.261,34191.0,192.7,30.0,3,7.85
247.75,7.335,34505.8,192.82,30.0,3,7.85
248.01,7.409,34818.2,192.94,30.0,3,7.85
248.27,7.483,35139.4,193.07,30.0,3,7.85
248.53,7.558,35465.3,193.23,30.0,3,7.85
248.78,7.632,35791.1,193.35,30.0,3,7.85
249.04,7.707,36117.0,193.43,30.0,3,7.85
249.3,7.78,36435.3,193.56,30.0,3,7.85
249.56,7.852,36751.3,193.72,30.0,3,7.85
249.81,7.923,37065.7,193.85,30.0,3,7.85
250.07,7.993,37379.7,193.97,30.0,3,7.85
250.33,8.065,37698.5,194.09,30.0,3,7.85
250.59,8.136,38017.9,194.22,30.0,3,7.85
250.84,8.206,38326.8,194.34,30.0,3,7.85
251.1,8.276,38635.1,194.46,30.0,3,7.85
251.36,8.345,38942.2,194.61,30.0,3,7.85
251.62,8.414,39248.8,194.77,30.0,3,7.85
251.87,8.481,39547.2,194.87,30.0,3,7.85
252.13,8.548,39845.8,194.95,30.0,3,7.85
252.39,8.616,40146.6,195.11,30.0,3,7.85
252.65,8.682,40445.8,195.26,30.0,3,7.85
252.9,8.748,40738.2,195.38,30.0,3,7.85
253.16,8.813,41029.7,195.5,30.0,3,7.85
253.42,8.877,41318.3,195.63,30.0,3,7.85
253.68,8.941,41603.4,195.75,30.0,3,7.85
253.93,9.002,41880.3,195.87,30.0,3,7.85
254.19,9.064,42156.4,195.99,30.0,3,7.85
254.45,9.125,42431.0,196.15,30.0,3,7.85
254.71,9.187,42705.4,196.29,30.0,3,7.85
254.96,9.249,42979.6,196.38,30.0,3,7.85
255.22,9.31,43250.7,196.49,30.0,3,7.85
255.48,9.37,43518.4,196.65,30.0,3,7.85
255.74,9.43,43786.9,196.79,30.0,3,7.85
255.99,9.49,44056.1,196.91,30.0,3,7.85
256.25,9.549,44317.5,197.03,30.0,3,7.85
256.51,9.606,44573.2,197.16,30.0,3,7.85
256.77,9.663,44828.5,197.28,30.0,3,7.85
257.02,9.721,45083.4,197.4,30.0,3,7.85
257.28,9.777,45335.5,197.54,30.0,3,7.85
257.54,9.833,45586.5,197.7,30.0,3,7.85
257.8,9.888,45835.6,197.82,30.0,3,7.85
258.05,9.944,46084.2,197.9,30.0,3,7.85
258.31,9.997,46324.8,198.03,30.0,3,7.85
258.57,10.051,46563.7,198.19,30.0,3,7.85
258.83,10.093,46753.9,198.32,30.0,3,7.85
259.08,10.134,46937.7,198.44,30.0,3,7.85
259.34,10.175,47121.4,198.48,30.0,3,7.85
259.6,10.216,47305.1,198.48,30.0,3,7.85
2.3,5.979,32275.6,69.99,5.0,4,7.85
3.86,5.721,30921.1,70.0,5.0,4,7.85
5.42,5.602,30273.0,70.04,5.0,4,7.85
6.98,5.517,29819.7,70.16,5.0,4,7.85
8.53,5.452,29488.4,70.27,5.0,4,7.85
10.09,5.398,29207.6,70.44,5.0,4,7.85
11.65,5.353,28975.3,70.56,5.0,4,7.85
13.21,5.315,28767.5,70.72,5.0,4,7.85
14.77,5.287,28623.0,70.83,5.0,4,7.85
16.33,5.259,28490.0,70.97,5.0,4,7.85
17.89,5.23,28356.5,71.08,5.0,4,7.85
19.44,5.207,28243.6,71.21,5.0,4,7.85
21.0,5.184,28126.1,71.34,5.0,4,7.85
22.56,5.161,28019.5,71.47,5.0,4,7.85
24.12,5.135,27907.3,71.6,5.0,4,7.85
25.68,5.118,27825.5,71.74,5.0,4,7.85
27.24,5.096,27714.8,71.87,5.0,4,7.85
28.8,5.076,27621.6,72.01,5.0,4,7.85
30.35,5.053,27532.2,72.15,5.0,4,7.85
31.91,5.036,27451.4,72.28,5.0,4,7.85
33.47,5.021,27368.3,72.42,5.0,4,7.85
35.03,5.0,27278.7,72.55,5.0,4,7.85
36.59,4.981,27197.8,72.7,5.0,4,7.85
38.15,4.965,27123.8,72.83,5.0,4,7.85
39.71,4.952,27047.3,72.97,5.0,4,7.85
41.26,4.931,26961.8,73.09,5.0,4,7.85
42.82,4.913,26886.4,73.23,5.0,4,7.85
44.38,4.903,26846.9,73.36,5.0,4,7.85
45.94,4.887,26766.2,73.5,5.0,4,7.85
47.5,4.866,26656.0,73.63,5.0,4,7.85
49.06,4.855,26600.8,73.77,5.0,4,7.85
50.62,4.837,26510.1,73.91,5.0,4,7.85
52.17,4.819,26424.5,74.05,5.0,4,7.85
53.73,4.803,26359.8,74.18,5.0,4,7.85
55.29,4.792,26295.5,74.31,5.0,4,7.85
56.85,4.779,26229.2,74.44,5.0,4,7.85
58.41,4.762,26166.1,74.59,5.0,4,7.85
59.97,4.747,26109.1,74.73,5.0,4,7.85
61.53,4.73,26042.5,74.88,5.0,4,7.85
63.08,4.717,25981.6,75.01,5.0,4,7.85
64.64,4.702,25914.3,75.14,5.0,4,7.85
66.2,4.688,25866.4,75.26,5.0,4,7.85
67.76,4.673,25798.1,75.39,5.0,4,7.85
69.32,4.659,25712.9,75.53,5.0,4,7.85
70.88,4.649,25664.8,75.68,5.0,4,7.85
72.44,4.632,25601.5,75.83,5.0,4,7.85
73.99,4.616,25517.9,75.96,5.0,4,7.85
75.55,4.604,25458.9,76.09,5.0,4,7.85
77.11,4.593,25416.0,76.21,5.0,4,7.85
78.67,4.579,25351.7,76.34,5.0,4,7.85
80.23,4.567,25282.5,76.48,5.0,4,7.85
81.79,4.551,25206.2,76.61,5.0,4,7.85
83.35,4.538,25163.8,76.75,5.0,4,7.85
84.9,4.526,25129.6,76.88,5.0,4,7.85
86.46,4.513,25056.7,77.01,5.0,4,7.85
88.02,4.503,25011.3,77.14,5.0,4,7.85
89.58,4.489,24966.3,77.28,5.0,4,7.85
91.14,4.476,24907.3,77.41,5.0,4,7.85
92.7,4.46,24828.8,77.55,5.0,4,7.85
94.25,4.448,24771.3,77.68,5.0,4,7.85
95.81,4.437,24715.8,77.82,5.0,4,7.85
97.37,4.425,24649.2,77.94,5.0,4,7.85
98.93,4.409,24585.6,78.07,5.0,4,7.85
100.49,4.396,24534.4,78.2,5.0,4,7.85
102.05,4.39,24496.0,78.33,5.0,4,7.85
103.61,4.377,24432.1,78.47,5.0,4,7.85
105.16,4.362,24369.2,78.6,5.0,4,7.85
106.72,4.349,24326.3,78.73,5.0,4,7.85
108.28,4.336,24276.8,78.86,5.0,4,7.85
109.84,4.324,24232.7,78.98,5.0,4,7.85
111.4,4.314,24173.3,79.12,5.0,4,7.85
112.96,4.303,24111.6,79.25,5.0,4,7.85
114.52,4.295,24067.5,79.39,5.0,4,7.85
116.07,4.279,23988.2,79.52,5.0,4,7.85
117.63,4.267,23945.6,79.65,5.0,4,7.85
119.19,4.255,23891.3,79.78,5.0,4,7.85
120.75,4.245,23842.6,79.92,5.0,4,7.85
122.31,4.228,23766.9,80.05,5.0,4,7.85
123.87,4.218,23734.2,80.18,5.0,4,7.85
125.43,4.205,23663.6,80.31,5.0,4,7.85
126.98,4.197,23638.6,80.43,5.0,4,7.85
128.54,4.178,23584.6,80.55,5.0,4,7.85
130.1,4.174,23574.2,80.68,5.0,4,7.85
131.66,4.159,23482.2,80.82,5.0,4,7.85
133.22,4.145,23403.6,80.96,5.0,4,7.85
134.78,4.139,23394.4,81.1,5.0,4,7.85
136.34,4.121,23297.4,81.22,5.0,4,7.85
137.89,4.112,23249.3,81.36,5.0,4,7.85
139.45,4.098,23212.5,81.47,5.0,4,7.85
141.01,4.083,23138.6,81.6,5.0,4,7.85
142.57,4.082,23118.6,81.72,5.0,4,7.85
144.13,4.064,23061.1,81.87,5.0,4,7.85
145.69,4.049,22982.0,81.99,5.0,4,7.85
147.25,4.044,22977.3,82.14,5.0,4,7.85
148.8,4.024,22914.5,82.25,5.0,4,7.85
150.36,4.014,22853.5,82.39,5.0,4,7.85
151.92,4.009,22834.3,82.51,5.0,4,7.85
153.48,3.988,22740.0,82.65,5.0,4,7.85
155.04,3.979,22710.5,82.77,5.0,4,7.85
156.6,3.968,22658.0,82.92,5.0,4,7.85
158.16,3.958,22584.3,83.03,5.0,4,7.85
159.71,3.944,22539.0,83.17,5.0,4,7.85
161.27,3.934,22489.1,83.29,5.0,4,7.85
162.83,3.924,22436.9,83.43,5.0,4,7.85
164.39,3.908,22361.9,83.56,5.0,4,7.85
165.95,3.9,22329.1,83.71,5.0,4,7.85
167.51,3.888,22276.8,83.81,5.0,4,7.85
169.07,3.875,22232.2,83.97,5.0,4,7.85
170.62,3.864,22198.7,84.07,5.0,4,7.85
172.18,3.85,22149.0,84.22,5.0,4,7.85
173.74,3.838,22093.0,84.34,5.0,4,7.85
175.3,3.824,22042.2,84.48,5.0,4,7.85
176.86,3.811,21984.1,84.61,5.0,4,7.85
178.42,3.801,21932.1,84.75,5.0,4,7.85
179.98,3.786,21875.9,84.88,5.0,4,7.85
181.53,3.774,21836.1,85.0,5.0,4,7.85
183.09,3.766,21793.2,85.13,5.0,4,7.85
184.65,3.756,21731.2,85.26,5.0,4,7.85
186.21,3.742,21683.0,85.39,5.0,4,7.85
187.77,3.731,21621.4,85.52,5.0,4,7.85
189.33,3.716,21539.4,85.66,5.0,4,7.85
190.89,3.703,21496.0,85.78,5.0,4,7.85
192.44,3.691,21452.8,85.92,5.0,4,7.85
194.0,3.683,21424.9,86.04,5.0,4,7.85
195.56,3.67,21367.4,86.18,5.0,4,7.85
197.12,3.66,21331.5,86.31,5.0,4,7.85
198.68,3.646,21275.4,86.45,5.0,4,7.85
200.24,3.633,21216.0,86.58,5.0,4,7.85
201.8,3.622,21158.8,86.71,5.0,4,7.85
203.35,3.61,21114.9,86.82,5.0,4,7.85
204.91,3.601,21071.4,86.95,5.0,4,7.85
206.47,3.586,21009.8,87.06,5.0,4,7.85
208.03,3.575,20954.4,87.19,5.0,4,7.85
209.59,3.563,20897.0,87.32,5.0,4,7.85
211.15,3.554,20846.8,87.46,5.0,4,7.85
212.71,3.537,20781.7,87.59,5.0,4,7.85
214.26,3.526,20740.4,87.72,5.0,4,7.85
215.82,3.518,20698.8,87.85,5.0,4,7.85
217.38,3.507,20638.9,87.99,5.0,4,7.85
218.94,3.492,20577.3,88.11,5.0,4,7.85
220.5,3.48,20532.8,88.24,5.0,4,7.85
222.06,3.471,20479.3,88.37,5.0,4,7.85
223.62,3.457,20414.5,88.5,5.0,4,7.85
225.17,3.443,20361.9,88.63,5.0,4,7.85
226.73,3.434,20316.3,88.78,5.0,4,7.85
228.29,3.422,20256.5,88.91,5.0,4,7.85
229.85,3.409,20211.8,89.04,5.0,4,7.85
231.41,3.398,20172.4,89.18,5.0,4,7.85
232.97,3.389,20112.8,89.31,5.0,4,7.85
234.53,3.375,20046.8,89.44,5.0,4,7.85
236.08,3.36,20006.5,89.56,5.0,4,7.85
